"2S,1,1,1,1/x,12S,1,1112S,x/x,1,22C,1121C,2/x3,2,x/2,2,x,21,1 1 19",e4,2016-11-03,106843,36
"1,x3,2/1C,1,21,2,2/x,1211212111112C,1,121,x/12S,x2,2,x/x5 2 23",d4-,2016-11-14,111054,45
"2,x,1,x,2/2,x,21221121C,x2/1,2,x3/1,1,x3/1,x4 2 14",b2,2016-10-27,105005,27
"x,2,x,2,2/x2,1,x,1/x3,2C,12/x,1,1C,x,212/1,1,x3 1 10",c1,2016-11-21,113721,18
"2,2S,112S,2,x/1,1,x,1212C,1/1,1C,x3/x,1,x2,2/1221S,221,x2,2 1 19",d4,2017-01-16,135565,36
"2,x2,2,1/x2,1,1,1/x2,1,2C,2/x5/x5 2 5",c4,2016-10-12,100099,9
"x3,2S,1/12221C,1,2211,x,2/2,2,x,2121,x/21,112C,2,x2/1,1,2,2,1 1 28",c3,2016-11-07,108171,54
"x5/1,1,x,212,21/2C,1C,x2,2/1,x2,2,2/1,x3,2 1 10",2e2<,2016-11-10,109285,18
"x2,1C,x2/x2,1,12C,1/x2,1,2,x/x2,12,x2/x,121S,x,2,2 1 10",c5,2016-11-26,115251,18
"x4,2C/x3,2,1/2,x3,1/x3,1,1/2,x3,1 2 5",a4,2017-01-11,128909,9
"112S,1,x3/1121C,x4/21,2,x3/1,2C,2,2,x/1,1,x,2,2 2 14",b4<,2017-01-07,127583,27
"2221S,x,12,1,12/1,1,2S,121C,1S/1,12C,2,2S,x/x,2,1,2,x/x,2,1,1,x 1 19",e2-,2016-09-14,88854,36
"2,x3,1/2,x3,1/x,2,x,1,1/2121,x2,21C,x/1,2,12,2C,12 2 14",b2,2016-11-25,114731,27
"x,1,121C,2,2/x,2,2,1,x/x,2,x,1,x/1,x,2,112C,1/x2,2,x,1 2 14",e3,2016-11-05,107491,27
"1,2C,x2,2/2,1,2,x2/1,1,1C,x2/x5/x5 2 5",b1+,2016-11-09,108737,9
"1,1,2,x2/x,1C,x3/x,1,2,x2/x,2,1,x2/x4,2 2 5",Cc2,2016-11-15,111164,9
"1,1,1,1S,12S/2,x2,12,1/2,x,1S,112212C,2/x,2,21,112,2/1S,2,21C,12,2 1 28",2c5>,2016-09-03,83572,54
"1,x4/1,1,x3/x,21C,2,2,x/1121112C,x,1,x2/1,2,x2,2 2 14",b4,2016-11-06,107721,27
"x5/1,x4/1,x,1,1,x/2,2C,2,x2/1,x3,2 2 5",d5,2017-02-03,149134,9
"x,1,212S,x,1/1,1,1,112112C,x/2,2,1S,21,1/2,2,2221C,x2/2,x,1,x2 2 23",b3-,2016-10-27,104994,45
"x3,2,1/x2,2,2,221/1,x,11222112C,1C,2/x2,1S,1,2/x,1,1221,1,2 2 23",5c3<23,2016-11-15,111460,45
"2,x,21,121,x/x,22122121,2S,1,21121S/2,2S,221C,12S,1/1,1,1,2S,x/1,12,1,1,2C 2 32",b3-,2016-12-03,117323,63
"2,2,2,x2/1122121C,22,x3/1,1S,221,x2/1,x,2C,1,x/1,x,2,2,x 1 19",2a2-,2016-08-18,78123,36
"x,1,12C,2,2/x3,1C,x/x5/x3,1,x/x4,1 2 5",d3,2016-10-30,105614,9
"2,x4/x5/x,2,x2,1/1,2C,x2,1/2,x2,1,1 2 5",b2,2017-01-27,141813,9
"1,1,122C,11C,1/12,112,x3/1,x,1,x2/x2,1S,2,x/x2,2,2,2 2 14",3c1<21,2016-07-21,69419,27
"x4,1/2,12C,x2,21/1,x,1211222212S,11222221C,1/1,1,x,2,x/1,x3,2 1 28",e4,2017-01-07,127630,54
"x5/x3,1,x/x2,2C,1,x/x2,2,1,x/1,x,2,1C,2 2 5",c3>,2017-01-30,147508,9
"x2,1,1,x/x,1,2,1,x/12C,1221C,1,1,x/1,2S,2,12,x/1,x,2,x,2 2 14",b1,2017-01-04,126753,27
"1,x,2,1,x/x,1,2,112C,1/x2,2221S,2,1/x,2,x,222221C,112/2,2,1,1,2 2 23",b3,2016-11-15,111333,45
"2,x4/2,x4/x,2C,1,1,x/2,x,12,x2/1C,21,1,21,2 1 10",c3+,2016-11-06,107846,18
"1,1,x,2S,1/x2,112S,12C,2/x2,2221C,112,1/x,1,1,12,x/x,1,2,x,2 1 19",4c3>,2017-02-04,149351,36
"1,x4/x,1,2C,x2/1,2,1,x2/2,1C,x3/2,x4 2 5",d3,2016-12-03,117322,9
"1,2C,x3/x,2,x2,2/x2,1,121C,x/x,212121,x,2,1/2,x2,1,x 2 14",a3,2016-11-22,113861,27
"1,x3,2/1,2,1,x,2/2C,1C,x3/x,1,x3/x5 2 5",b5,2016-11-09,108726,9
"x,2112C,21C,2,2/x4,2/1,1,1,x,2/1,x4/x5 1 10",c2,2016-12-31,125905,18
"1,x3,2/1,2,x2,2/1,1,x2,2/x,1,x3/x5 2 5",b2<,2016-11-07,108188,9
"2,x3,1/1S,x4/2,x,2,1,x/2,1,1,x2/x5 2 5",b3,2016-06-11,51294,9
"1,12C,11,x2/x4,2/2,12,12S,21,121S/2121,1,1221C,12,x/221,2,21,x,2 1 28",e4,2017-02-02,148725,54
"x,1C,2C,1,1/x,2,2,1,x/x2,1,x2/x5/2,x4 2 5",d3,2016-11-19,113110,9
"1,x,1,2,2/1,x,121,2S,x/12,2S,2,1,1/x,21C,x3/1,1,2C,2,x 2 14",d2<,2016-12-16,121857,27
"2,x4/x2,1,2221C,x/x2,1,x,2/112C,2,12,22,x/1,1,1,2S,1 1 19",4d2+121,2017-01-10,128503,36
"1,12,112S,x,1/x,1212,x2,1/21C,1,2,2C,1/2,1,1212S,1,2S/2,x,2,1,1 2 23",c2,2016-11-23,114175,45
"x,21121C,2S,2,2/x2,2C,2,x/x,1,x3/x,1,1,x2/x4,1 1 10",c5,2016-10-12,100103,18
"2,x,1,2,x/x,1,1,2221C,2/2,211,1S,221112C,2/1,x,2S,1,21/1,x,12S,x,1 2 23",a3+,2017-01-31,147883,45
"2,x3,1/x,122121C,22,11,1/1221S,21,x,12C,1/1,2,2,2,2/21,x3,2 2 23",b4<,2016-11-07,108263,45
"x4,1/x5/x,1,1,1,x/x5/2,2,2,2C,1C 2 5",e4,2016-11-07,107967,9
"2,x,1,2,x/x2,1,1C,x/x2,2,221,2/x2,1,21,112C/1,1,x,2,x 2 14",3e4<,2016-07-21,69567,27
"1,x,1,x2/x,2,12,1,x/x,2C,x,1,x/2,x,121,x2/2,2,1C,x2 1 10",c3,2016-12-05,118433,18
"1,x,1,x2/1,1,12,11,1/2,2C,2,121221,x/x2,1,21211221C,2/x2,2S,2S,x 2 23",2c2<,2017-02-02,148726,45
"2,x,1,2,x/2,x,2C,1C,x/2,2,1,1,1/1S,2,x2,2112S/2,1,1,1,1 2 14",a5>,2016-11-17,112104,27
"1,1,1,2,x/x2,1,2C,x/x2,1,x2/x5/2,2,x3 2 5",b3,2016-11-28,115709,9
"x3,2,x/21S,2,1,x2/2,2112C,x,1,2/2,2,1,1,1/21,2S,1,x2 2 14",4b3>13,2016-05-29,41623,27
"2,x2,1,1/2,221S,1,1,x/2,2S,121C,x,2/2,221,2S,11112C,1/2211112S,x2,1,2 1 28",3b2<,2016-09-10,87360,54
"2,x2,21C,2/x,2,1,1,2/x2,21,x2/x,1,1,1112C,21/x4,12 2 14",e2<,2017-01-12,129204,27
"x,1,2,x,1/x,1C,2,x2/x,1,2,x2/x,1,x3/x4,2 2 5",b5,2017-01-29,146463,9
"x5/x3,1,x/1,x2,1,x/2,x,112C,1,x/2,x,221,2,2 1 10",b4,2016-10-31,106168,18
"1,1,x,1,x/1S,x,2111112C,2,2/x,11112111212S,1,1,2/2S,2,x,1,x/2,2,2,1C,x 2 32",c1,2016-11-27,115604,63
"1,x3,2/1,2C,x3/2,1C,x3/1,2,x3/1,x4 2 5",a3-,2016-09-01,82864,9
"1,x3,2/1,x,1,2S,x/1C,1,2,2,2/2C,1,1,111221S,x/x5 2 14",a4>,2016-11-11,109599,27
"x,1C,2,2,2/x,2,1,x2/x,2,x3/1,112C,x3/1,1,1,2S,1 1 10",c4,2016-11-14,111144,18
"x4,1/21,1C,2S,1,1/x,2C,1,x,2/x2,2S,2212122221,x/2,x3,1 1 19",5d4-,2016-11-18,112520,36
"1,1,2S,2,2/x,12,21,x2/2,112C,2221C,2,x/1,1,21,1,2/1,2,1,x2 1 19",e5,2016-12-06,118630,36
"x,2,1,12,x/x,2,1,12,x/2,2C,1S,x2/1S,x,2,1C,x/x2,11,1221,x 2 14",b4,2017-02-10,152959,27
"x,1,1,2,1/112,x,2S,12,1/1,112C,1,2,1/1,12212221C,1,12,x/x,21,x,1S,2 1 28",d5-,2016-11-05,107309,54
"1,x3,2/1,x2,2,2/1,1C,2,2,2/1,1,121S,1,1/2C,12,2,2,1S 2 14",e3+,2016-11-17,112202,27
"2,2,2,111112,1/1,2C,2,1,221S/x2,1212221C,1,2/1,12221S,21,2,x/1,x,1,2,1 2 32",e3<,2016-11-21,113732,63
"2,x,1,x2/x2,2,x2/2,12,212C,x2/x,1C,1,1,x/1,x,1,2,x 1 10",b5,2016-11-07,108148,18
"1,1,1,1,2/1,2,1112C,2,2/x2,21C,x,2/x,2,1,1,1/2,x,2,x2 2 14",b3,2016-12-08,119253,27
"2,2,x3/21,212,11112C,1112,1/x2,21,x,2/1,1C,x,2,x/1,2,1,x2 1 28",e2<,2017-01-26,141104,54
"x,21,x2,2/x,2,1112C,2,x/x,1,1,1,x/x2,2S,1,1/2,x,1C,2,1 2 14",a3,2016-12-10,119993,27
"1,1,x2,2/2,1C,x2,2/2,12C,1,2,x/1,x,1,1,12/x5 1 10",e3,2017-01-23,139591,18
"1,11112C,1,1,2S/2,2,x,2S,1/2121S,1S,12,1,11/x,2,1,x,11/2,2,x,2122221C,221S 2 32",c2,2017-02-01,148369,63
"x2,1,x,2/x3,1221,x/x2,2,1,x/x2,2,1C,x/x3,12C,1 1 10",e4,2016-12-05,118126,18
"x,212,2,2,1/x,2,21112C,1C,1/x,2,212212S,x2/12,212,1S,x2/x2,221,x,2 1 28",c4<,2017-01-30,147483,54
"2,x,2121,x,1/x,21C,1,x,2/2,1,1,2,2/2,212S,2,1112C,x/x4,1 1 19",c3>,2016-09-17,90349,36
"x,1,1,2,2/2C,2S,1,2221S,2/1,1221C,2S,x,2/1,x,1,21,12/1,x2,2,x 1 19",2d4>,2016-11-09,108753,36
"2,x3,1/12,x2,212121,1/2212C,221C,2S,x2/121S,1,21,2,2/x5 2 23",c3>,2016-10-18,101614,45
"2,1S,112C,2,12/1S,2,2,21,1/1,12112S,x,1C,2/2,2,1,1,1/x4,1 1 19",e2-,2016-11-11,109317,36
"x4,1/x2,2,112C,x/x2,1,21C,221/x,1,12,1,12/x3,2,x 2 14",b3,2017-02-09,152679,27
"2,x4/x2,1,2,2C/2,x2,1C,1/x4,1/x4,1 2 5",c3,2016-12-12,120561,9
"2,x3,1/2,x2,12,x/2,1,1,x,2/1C,21,221,12,x/1,2,x,1,1 2 14",Cc5,2016-05-07,1616,27
"1,x3,2/x5/x,1,x2,2/x,1,2,2,x/x3,1,1 2 5",Cc5,2017-01-05,127033,9
"x4,2/x2,2C,1,x/x2,1,2,x/x2,1C,2,x/1,x,1,x2 2 5",e2,2016-12-16,121863,9
"x3,2,2/1S,112,2,2,x/1,2,2,2,x/x,1,1S,1C,221/x,1,22C,11,1 1 19",c4-,2016-06-17,54640,36
"1,x3,2/1,1,2,21,2/12,x,212S,2,2/x,1,2,1,2/1,x,21112C,1,1C 1 19",2d2>,2017-02-06,151177,36
"1,x3,1/x,1,1C,1,2C/x2,2,2,x/x5/x4,2 2 5",d1,2016-11-06,107724,9
"2,x4/x,1C,x3/x,1,2C,x2/x,1,2,x2/1,1,2,x2 2 5",b1,2016-12-08,119245,9
"x5/x4,1/x,2,12C,1,12/x,12,x,1C,x/1,2,1,1,2 1 10",d2,2016-10-26,104322,18
"1,x,2,x,2/1,2,1C,x2/x,2C,x3/x2,1,x2/x4,1 2 5",a3,2017-01-04,126710,9
"x,2,x2,2/x5/x,1,1,2S,x/x,1,2C,1,1/x5 2 5",c1,2016-11-07,108011,9
"2,x3,1/x,1,x,1C,2/1,1,2,12C,2/2,2,1,2,1/x4,1 1 10",c4<,2017-02-07,151545,18
"2,x4/x,2,2,x,21/x2,2,2212C,2/x,1,x,11221C,x/x,1,x,112,1 1 19",2e2+,2016-12-04,117771,36
"x,2,1S,2,1/1,2S,211,1C,1/x,221,221212C,x2/x,1,212,212,x/1,12,x,221S,2 2 32",e4,2016-12-11,120291,63
"2,x,1,1,1/2,12,2,x2/1,11C,1,x2/2,2C,2,x2/2,x4 1 10",2b3-11,2017-01-04,126814,18
"2,x4/21,x,1,x2/1,2,1,x2/1,2C,1C,x2/1,12,2,2,2 1 10",b1,2016-11-01,106455,18
"x4,2/x,1,1,2,x/x,1C,2C,2,x/x,1,x3/x4,1 2 5",Sb1,2016-12-01,116764,9
"x,1S,2,2,2/x,2,2,1,1/x2,1,12,x/1,12221C,x,1112C,x/x2,21,1,12S 1 19",5b4-14,2016-11-02,106699,36
"2,x,2,1,x/2,1,2,121C,2/1,1,1,2S,x/2,12,2C,1,x/1,2,1,1,1 2 14",a2+,2016-11-25,114777,27
"x,2,x,1,x/x,1,1,2,x/x,1,x,2,1/x4,2/x5 2 5",c1,2016-05-29,41835,9
"x5/x,1,x3/2C,1,x3/1,2,1,x,2/1,x3,2 2 5",c3,2016-10-05,97575,9
"1,x,2,1,2/1,12C,1,12,x/2,2,1C,x2/x2,21,x2/x5 1 10",c5,2017-02-01,148217,18
"2,x2,1,1/2,1,1C,1,x/1,2,12C,x2/x2,221,x2/x2,2221,x2 2 14",b4,2017-01-23,139729,27
"2,112C,1,2,x/1C,x,2,1,x/1,x,2,2,x/21,x4/1,x4 1 10",b2,2016-11-07,107990,18
"x5/1,x4/2C,1,x,1,x/1,2,x2,2/1,x3,2 2 5",c4,2016-12-04,117679,9
"x,2,x,121,x/2S,x,21,2221C,212/x,1,12111112C,1,x/2,2,2,1S,x/1,2121112S,1,2,2 1 37",c5>,2016-11-12,109788,72
"2,1,1,2,1/x,1,12,12C,1/x,1,1,221C,2/1,2,2,x,2/x,1,x3 2 14",a1>,2016-11-23,114274,27
"x2,112S,21,x/1,1,21C,2S,1/x,1,12C,1S,x/2,2,12,12112S,2/x,1,x,12S,2 2 23",c3>,2016-11-10,109237,45
"1,x,1,122121,21C/x,1,12,2,21S/1,1,x,2,2/12,2S,1,2,2/1,1,2C,2,x 2 23",d2-,2016-11-11,109531,45
"x3,1,x/x2,2,2,1/x2,12C,1C,2/2,1,1,12S,x/2,x,1,x,1 1 10",b3,2016-12-09,119586,18
"1,x3,2/x3,1S,2/x3,221112122C,2/x2,21,1,x/x2,21,1,1C 1 19",d2>,2016-11-24,114375,36
"x2,2C,1,1/2S,2,2,1,x/1,1C,1,12S,x/x,1,2,x2/x,1,2,x,2 1 10",d4,2016-11-14,110788,18
"x3,2112S,x/2,x4/x2,1212221C,2S,2/22221S,22,112S,1,x/1,2111112C,1,x,1 2 41",e4,2016-06-01,43821,81
"2,2,1,21,x/2,1,112C,x,1/2,2,x,21,21221C/1S,2,2,2,1/2,1S,x,1,x 1 19",c5,2017-01-14,133433,36
"x4,1/x3,2C,x/x2,1C,1,1/x2,1,2,2/2,x4 2 5",c5,2016-11-20,113378,9
"2,x2,1C,x/2,212,2112C,x2/x2,1,1,1/x2,2,x,21/x4,1 2 14",3c2>,2016-12-16,121988,27
"2,12,x,1,1/12,1,1,1,x/2,1S,1,1C,x/2,212212S,2,2C,x/1,2,21,x,2 1 19",b2<,2016-11-14,110967,36
"x,1,1,2,2/x,112,x,2,x/x,1121C,2,x,1S/x2,12C,x2/x,2,1,1,1 2 14",c2,2017-01-29,146434,27
"x5/x5/1,2C,x3/2,1,2,1,x/1,x,1C,x,2 2 5",c3,2017-01-18,136648,9
"1,1,1,1,2/x3,1C,x/x5/x5/2,2,2,x2 2 5",e1<,2016-11-08,108491,9
"1,x4/x,2C,x3/1,1,1C,x2/2,2,1,x2/x4,2 2 5",c5,2016-11-20,113378,9
"1,x,1,1,2/1,1,22121C,2S,2/2C,2S,2S,1S,x/x2,2,2112,1212S/x,1,x3 2 23",3d4+,2016-12-16,121870,45
"1,x3,1/12,x2,1,x/2,1,1,1C,x/2,2112C,1S,2,2/21,2,1,2,x 2 14",b2,2016-10-11,99685,27
"x,1,12,x,1/x,1,2112S,x,1/21,2,2S,2112C,12/2,221,1,1C,x/2,x2,1,1 2 23",b3+,2017-02-13,153743,45
"2,2,x3/1S,21S,x,2,12/21212C,2,1S,x2/2,1,2,1,x/12,21,1C,1,1 1 19",d3,2016-11-25,114645,36
"x2,1,x2/2,2112,2C,2,1S/x,2,x,2,1S/1C,1,21,1,2/2,x2,21,x 2 14",e5,2016-10-23,103491,27
"1,11212,2,x2/x3,2,2/x,1,x,221C,2S/1,12,1,111112C,21/x4,2 2 23",d1,2016-10-27,104697,45
"x4,1/x3,1,1/x5/x,2,2C,2,2/2,221,21,x,1 1 10",Ca4,2017-01-12,129538,18
"1,x4/x,1,12C,1,1/x2,21S,2,1/x,2,2221C,2,1/2,2,1,2,2 2 14",c1,2016-11-15,111333,27
"1,x,212C,21,1/x,1,x,1C,x/x2,2,x2/x2,2,x2/2,x,2,x2 1 10",Sc2,2016-11-16,111613,18
"1,x3,2/1,1C,12,1,x/2C,2,112,1,x/x,1,2,x2/x5 1 10",b2>,2016-12-14,121095,18
"x,1,2,2,2/2,112C,1,1C,1/2,1,21221,x,2/x,1,x3/x4,1 2 14",a4,2016-12-12,120557,27
"2,x,1,x,1/22112C,1C,1,1,x/2,2,1,2,2/x,1S,12S,1,x/x5 2 14",b5,2016-10-19,102231,27
"x5/x,1,1222221C,x2/1,12S,x,12,1S/2,2,2C,2,x/2,x2,221,111112 1 28",Se4,2016-12-15,121479,54
"x,1S,x2,2/x,2,2,1,x/x,2,x3/2,2,x,121C,x/2C,1,1,1,1 1 10",b1+,2016-11-08,108503,18
"1,x2,2S,1C/1,x,112S,2C,1/1,x,12,2,x/1,1,1,x2/2,12,x2,2 2 14",c5,2016-10-31,106026,27
"x2,2,2,2/x2,1,2,x/x2,2C,1,x/2S,1,21C,1,x/2,1,2,1,1 1 10",b1,2016-09-23,93100,18
"x5/x,2C,1,x2/x,2,1C,x2/2,x,1,x2/2,x,1,x,1 2 5",c1,2016-12-18,122348,9
"1,1,2C,x2/x,1,2,x2/x,2,1C,x2/x,1,x3/2,x4 2 5",a2,2017-01-27,141808,9
"2,x3,1/x3,1,1/x3,2,1/x3,2,2/x4,1C 2 5",Cc3,2016-11-05,107407,9
"1,x3,2/x2,1,x,2/x2,1,x,2C/x2,1,2,1C/x5 2 5",d5,2016-11-18,112623,9
"1,1,x2,2/1,12C,x,221,221/1,2,1C,x2/2,2,1,x2/2,1,x3 2 14",c5,2016-06-21,57110,27
"x3,1,x/x,1,1,x,112/x,2,2,12112C,1221C/x,2,x,1,1/2,x3,1 1 19",e1,2016-12-15,121471,36
"x,1,x,1,1/1,1,1112S,x,1/x,12S,x3/x,221,2,x2/x,1C,2C,2,2 2 14",a4,2016-11-11,109375,27
"2,x,1,x,1/x2,1,x2/21,2S,1,x2/1,2,1,2,x/1C,2C,2,2,2 1 10",d1,2017-01-25,140888,18
"x4,2/x3,2,2/x3,1C,2/x,1,1,2,1S/1,x,112C,12,x 1 10",c3,2016-10-12,100071,18
"2,x4/x5/x2,1C,2,x/x2,1,2C,x/1,1,1,2,x 2 5",d2,2017-01-07,127580,9
"x2,121,21,x/1,2S,x,1,1/x,2,11112C,2,12S/1,2,221,21C,x/2,2,x,21,1 2 23",Sb1,2016-12-16,121853,45
"2,121,x,1C,2/1,12C,1,1,x/2,2,x3/x,2,1,x2/x5 1 10",c5,2016-12-14,121206,18
"1,2,2,2112,1S/2,1,1,2121C,12/x,12S,21,12,1112C/1,1,112S,2,x/x,221,x,2,1 2 32",c5,2016-05-04,766,63
"1,1,2,x2/1,x,2C,x2/2,12212S,x,1,x/2,1,x3/1,22122121C,221,x2 2 23",e5,2016-11-05,107578,45
"1C,x4/112,1121,2,2,x/2,2,x,1,1/2,x2,1,2C/2,x3,1 2 14",3a2>,2016-11-12,110010,27
"1C,x,2,2,2/x,21S,x,112112C,x/2,1S,x2,11212/2,11112S,1,21,x/2,1,1,1,112S 2 41",2e3+,2017-01-24,140608,81
"2,1,x3/2,1,1,1,x/x,2,2C,1,1C/x,1,2,1,2/1,x,2,2,2 1 10",d4<,2016-12-11,120242,18
"x4,2/x2,212C,12,x/x3,1,x/x,1,2,1C,1/x,2,1,2,1 1 10",b3,2016-11-20,113346,18
"x5/x3,1,21C/x2,112C,1,2/x2,1,2,2/1,1,2,x,2 1 10",b2,2016-11-14,111142,18
"x2,2,1,1/x,2,x,121,x/12C,1,1221C,x,2/1,2,2,x2/1,x,1,x,2 2 14",e2,2017-02-17,155391,27
"1,21,12,x,2/x,1,2S,2,x/2,2C,211C,121,1/x5/x5 2 14",b3-,2016-10-14,100727,27
"1,x4/x,1,1,x,12C/x3,1,12/x2,21C,2,121S/2,2,2,1S,2 2 14",c3,2016-10-25,103993,27
"x2,2,2,x/x,1,211112C,21,x/2,12,1,1,x/x,2,1S,2,1/1,x,2,221C,2 1 19",b2+,2017-01-30,147516,36
"2C,x,1,1,1/x,2S,1,x2/x,2,2S,1,x/12221C,2121,12,2,x/x,1,2S,2,2 1 19",a3,2016-12-02,116986,36
"x,2121S,2,2,x/2,2C,21,2,x/x2,21,1C,x/x,1,21,2,x/x,1,x,2,x 2 14",c1+,2016-06-01,43845,27
"2,x4/2,x,1,1,1/2,1,2,1,2S/12,x,1C,2C,1/x2,2,x,1 1 10",a5,2017-01-31,147890,18
"2,x4/x2,2,x,2/x,2C,x3/x,2,12121C,x2/1,x2,11121,1 2 14",Sc5,2016-12-04,117765,27
"x4,2/x2,121112C,1,x/x3,221C,x/x2,1,12,x/1,1,1,2,2 2 14",e3,2016-11-20,113415,27
"x,2S,x2,2/x2,1,21,2/2,1C,1211122C,1,2/x2,21,2221S,2/1,x,1,12,1112S 1 28",c5>,2016-05-29,41649,54
"x,1,2,x,2/2,x,1C,1,x/x,2212C,x,1,x/x,2,1,112S,x/x,212,x,1,21 1 19",Sb2,2016-11-22,113859,36
"1,1,x,2,1/2221,1,x,2211112C,2/2,221S,21,x,2/2,2,x,1C,2/2,2,x,1,1 2 23",c2,2016-12-06,118550,45
"1,2,x,1,x/2,1,1,1C,x/2,x4/x5/2,x4 2 5",a4,2016-12-10,120000,9
"1,1,112C,x,1/x,2S,2,1,1/x,112,22221C,122111,x/1,12,x,21,2/2,x,2,x,121S 2 32",Sd5,2017-02-16,154792,63
"x2,1,2,2/x,2,2C,1,x/x5/x2,1,1,x/x4,1 2 5",d3,2016-08-10,75314,9
"x2,1112,x2/x2,2,x2/1,1C,1S,x2/x2,121212112C,x2/2,2,21,2,1 1 19",2c5<,2016-11-28,115703,36
"x,1,x,12,x/1,1,221,x2/1C,2,x3/1,11212,x,221,2/2,1212C,x,1,2 2 23",5b4>32,2017-02-04,149889,45
"x3,1,1/x3,12,1/x,12C,2,12S,x/x,12,x,1112221C,x/x2,2,1,1 1 19",e3,2016-10-28,105289,36
"21,12,2,x,2/1,12,x,2,x/x,1,x,112C,1/x,1,1C,1,2S/1,1,x2,2 2 14",2b1<,2016-11-21,113690,27
"x,12112,1,1,121S/1,x,22221C,2C,x/x,1S,2,2,x/x2,2,1,x/x2,2,1,2 1 19",c1<,2016-11-01,106316,36
"x2,1,x,1/x,112,2,1,x/x,2,1,1C,x/x,21S,2C,2,x/x,112S,x,2,2 2 14",b1,2016-11-05,107431,27
"2,2,x3/x,1,2,2C,2/x,1,1,12,1/x2,1,1,x/2,x,1C,2,1 1 10",c1,2017-01-28,146067,18
"x2,2,21,x/x,2,121S,1,x/x2,2,x,2/x,1,2,1221C,2211112C/x,112S,12,2121S,x 2 32",b3,2016-09-01,82776,63
"2,2,x2,1/x,2,2,21C,1/1,12221S,2,1,2C/x2,1,2S,1/x4,1 2 14",c5,2016-11-12,110255,27
"2,2,2,x,21/x3,2,1/x4,2/x2,1,1C,x/1,12C,11,x2 1 10",e2<,2016-12-26,124532,18
"x3,1,x/x,1,212S,2,x/x,2C,2,21,2/x,2221C,1,1,x/2,2,1,x,1 2 14",a3,2016-11-12,110230,27
"2,1,1,x,2/1,2,1C,2,2/2S,211212C,1,1S,x/21221,1221S,12S,1,1/x,2,1,x,1 1 28",d5,2016-11-13,110657,54
"1,x,2,x,2/2S,2,x2,2221C/x,1,111112C,212221,x/x,1,1,112,x/1,1,x3 1 28",4d3+,2016-12-12,120537,54
"x,2,x2,1/x,2,x,11212C,2/x,1,221S,1,21C/2,2,21,x,1/2,x,1,1,2121 2 23",a3,2017-02-04,149881,45
"x,1,2,1,1/x,1C,1,2,x/x5/x3,2,x/x4,2 2 5",c1>,2016-11-22,113765,9
"2,x,12,x,1/x,21,12C,1C,1/x,12S,2,1121112S,1/121221S,1,1,2,2S/2,x,2,x2 1 28",c4+,2016-10-17,101594,54
"x,12,x,1C,1/x,2C,1,1,x/21,2,2,1,1/x,2,x,2,x/2,x4 1 10",2a3>,2016-11-19,112819,18
"1,12S,x,1,1/x,2S,1C,1,1/2,2,2C,2,1/x3,1,2/2,x4 1 10",d4>,2016-10-01,96045,18
"1,1C,x,111212,1/x2,12,22,112S/x2,2C,1,x/x2,2,1,x/2,2,1,1,x 1 19",d4<,2016-12-11,120317,36
"1,x4/x,1,x,2C,1/x,1,x,1,2/x,221C,x3/2,12,x,2,2 1 10",c5,2016-10-27,104771,18
"12,2,2,11112C,1/x,1122,2212,221C,1/121S,1,x,1221,x/x2,1S,x2/2,21S,x,2,2 2 32",e3,2016-12-06,118513,63
"1C,2C,2,2,2/1,x4/x2,1,1,x/x5/x4,1 2 5",b2,2016-12-05,118134,9
"x,2,2,x,2/x,1,1,x2/x,1,12C,x2/x,1,1C,2,2/x2,1,21,2 1 10",a1,2016-10-24,103549,18
"1,2,1,1C,1/1,11212S,x,1,x/2,2,x,21,2/x,21,1112C,2,2/2,x,1,x2 1 19",a2+,2016-11-03,106979,36
"x,212,2,2,1/x,21,x,12,212S/2S,x,1,x2/1,112C,1C,1,1/x,212,1,x2 1 19",a2,2016-11-11,109625,36
"x3,2,2/1,1,2121C,2112S,1/x2,2C,12,2/x2,12,2,x/2,x,1,1,1 1 19",c2>,2016-07-29,71655,36
"x5/x5/x2,2,2C,1C/1,1,x,1,2/1,x3,2 2 5",b3,2016-10-31,106144,9
"1,2,1,x2/2S,1,1,1,x/1,2,112C,x2/1,2,21,x2/1,x,21C,2,2 2 14",b1+,2016-12-19,122616,27
"2,x,2,x2/x,1,1,2,x/x,1,2,x2/x,1C,2C,2,x/1,x,1,221,x 1 10",b5,2016-12-15,121609,18
"x4,2/1,x,1,1C,2/x3,2,1/2C,x4/1,x4 2 5",d3>,2016-12-31,125909,9
"x2,1,12,x/x2,1,12,2/x,2,12,1,1/x,2,12C,1S,1/2,x,1C,1,1 2 14",a4,2016-10-27,104990,27
"x3,1,x/x3,2,1/x3,121C,x/x,2,1,2C,112/x,2,x2,1 1 10",b3,2017-01-07,127638,18
"2,1,x2,1/2,1,x3/1C,1,x3/x,2C,x3/2,x4 2 5",c3,2016-12-30,125588,9
"x,212,1,12S,1/1,x2,1,1/2S,x,2,2111112C,2/212122121C,12S,2,x,1/1S,22,2,x,21 1 37",c2,2016-10-31,106104,72
"x,1,x2,2/1,1,1,1,2/x,1C,x3/12S,12C,x,2,2/1,x3,2 1 10",e3,2016-10-12,100110,18
"x5/x2,2,1C,x/x2,1,2,2/x4,1/2,x2,1,1 2 5",c4,2017-01-27,141881,9
